id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,qNone_PassEndY,qNone_Length,qNone_PassEndX,qNone_Angle,qNone_Zone,qNone_Longball,qNone_Defensive,qNone_OppositeRelatedEvent,qNone_Offensive,qNone_Chipped,qNone_LeftFoot,qNone_Cross,qNone_Head,qNone_MissLeft,qNone_MissRight,qNone_CornerTaken,qNone_RightFoot,qNone_ThrowIn,qNone_OverRun,qNone_LayOff,qNone_GoalKick,qNone_PlayerCaughtOffside,qNone_FreekickTaken,qNone_IndirectFreekickTaken,qNone_Foul,qNone_HeadPass,qNone_MissHigh,qNone_StandingSave,qNone_IntentionalAssist,qNone_ShotAssist,qNone_BigChanceCreated,qNone_KeyPass,qNone_GoalMouthY,qNone_BoxCentre,qNone_FirstTouch,qNone_FromCorner,qNone_BigChance,qNone_RelatedEventId,qNone_Assisted,qNone_GoalMouthZ,qNone_KeeperThrow,qNone_SmallBoxCentre,qNone_RegularPlay,qNone_Blocked,qNone_BlockedY,qNone_BlockedX,qNone_LowRight,qNone_OutfielderBlock,qNone_GoalDisallowed,qNone_LeadingToAttempt,qNone_OutOfBoxCentre,qNone_IndividualPlay,qNone_HighClaim,qNone_LowLeft,qNone_LowCentre,qNone_Volley,qNone_Throughball,qNone_IntentionalGoalAssist,qNone_BlockedCross,qNone_LeadingToGoal,qNone_FastBreak,qNone_BoxLeft,qNone_Yellow,qNone_HighCentre,qNone_SetPiece,qNone_ParriedSafe,qNone_Hands,qNone_KeeperSaveInTheBox,qNone_PlayerPosition,qNone_JerseyNumber,qNone_FormationSlot,qNone_InvolvedPlayers,qNone_TeamPlayerFormation,qNone_CaptainPlayerId,qNone_TeamFormation,qNone_DivingSave,qNone_HighRight,qNone_DirectFreekick,qNone_BoxRight,qNone_Collected
2835764533.00,534,68,10.00,161,47.00,47.20,74,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,403693.00,54.00,56.70,,,,,,,,,,56.7,9.8,54.0,0.72,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835764543.00,535,68,11.00,161,54.00,56.70,74,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,320242.00,46.50,51.80,,,,,,,,,,51.8,8.6,46.5,3.54,Back,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835764603.00,536,68,13.00,161,52.00,65.40,74,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,403693.00,46.40,78.50,,,,,,,,,,78.5,10.7,46.4,2.15,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835764683.00,537,68,15.00,161,52.90,80.20,74,SecondHalf,Pass,Unsuccessful,"[91, 120, 124, 128, 36, 38, 217, 218]",True,431283.00,100.00,79.00,,,,,,,,,,79.0,50.8,100.0,6.27,Left,1.00,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835764701.00,664,68,18.00,167,5.90,17.90,74,SecondHalf,ShieldBallOpp,Successful,[],False,394933.00,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765045.00,666,68,51.00,167,4.60,49.80,74,SecondHalf,Pass,Unsuccessful,"[91, 120, 128, 36, 37, 217, 218]",True,404852.00,69.40,61.80,,,,,,,,,,61.8,68.5,69.4,0.12,Center,1.00,,,,,,,,,,,,,,,1.00,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765093.00,539,68,56.00,161,28.60,31.60,74,SecondHalf,Pass,Successful,"[91, 117, 30, 139, 36, 37, 216, 218]",True,94042.00,45.60,44.30,,,,,,,,,,44.3,19.8,45.6,0.45,Back,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765113.00,540,68,59.00,161,45.40,44.60,74,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,403693.00,40.10,37.10,,,,,,,,,,37.1,7.5,40.1,3.88,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765171.00,543,69,0.00,161,42.30,22.20,75,SecondHalf,BallRecovery,Successful,[93],False,397585.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765131.00,541,69,1.00,161,40.10,37.10,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,397585.00,48.30,21.60,,,,,,,,,,21.6,13.6,48.3,5.40,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765155.00,542,69,2.00,161,48.30,21.90,75,SecondHalf,Pass,Unsuccessful,"[91, 118, 120, 128, 35, 37, 216, 218]",True,368547.00,45.60,71.70,,,,,,,,,,71.7,34.0,45.6,1.65,Back,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765173.00,668,69,5.00,167,56.40,31.50,75,SecondHalf,BallRecovery,Successful,[93],False,430709.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765201.00,669,69,5.00,167,53.30,31.90,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,430709.00,53.00,46.40,,,,,,,,,,46.4,9.9,53.0,1.60,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765229.00,670,69,7.00,167,47.40,41.00,75,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,343382.00,41.40,26.00,,,,,,,,,,26.0,12.0,41.4,4.16,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765279.00,671,69,10.00,167,42.10,29.20,75,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,394933.00,37.10,64.20,,,,,,,,,,64.2,24.4,37.1,1.79,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765321.00,672,69,13.00,167,37.10,64.20,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,313171.00,46.10,58.40,,,,,,,,,,58.4,10.2,46.1,5.89,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765351.00,673,69,15.00,167,46.10,58.40,75,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,468847.00,36.30,61.00,,,,,,,,,,61.0,10.4,36.3,2.97,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765413.00,674,69,16.00,167,36.30,61.00,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,313171.00,44.40,61.60,,,,,,,,,,61.6,8.5,44.4,0.05,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765439.00,675,69,19.00,167,45.20,65.10,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,468847.00,49.30,77.90,,,,,,,,,,77.9,9.7,49.3,1.11,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765473.00,676,69,21.00,167,48.10,78.10,75,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,355401.00,34.60,80.20,,,,,,,,,,80.2,14.2,34.6,3.04,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765513.00,677,69,23.00,167,34.10,77.30,75,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 38, 215, 218]",True,313171.00,31.20,36.90,,,,,,,,,,36.9,27.6,31.2,4.60,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765547.00,678,69,25.00,167,30.50,36.90,75,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,101374.00,12.90,57.10,,,,,,,,,,57.1,23.0,12.9,2.50,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765617.00,679,69,28.00,167,12.00,58.30,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,404852.00,14.40,24.80,,,,,,,,,,24.8,22.9,14.4,4.82,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765647.00,680,69,34.00,167,41.00,7.10,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,101374.00,48.10,3.20,,,,,,,,,,3.2,7.9,48.1,5.94,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765675.00,681,69,35.00,167,48.10,3.20,75,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,430709.00,49.00,17.00,,,,,,,,,,17.0,9.4,49.0,1.47,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765691.00,682,69,36.00,167,54.20,19.80,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,101374.00,62.10,28.80,,,,,,,,,,28.8,10.3,62.1,0.64,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765709.00,683,69,37.00,167,62.10,28.80,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,343382.00,56.80,29.40,,,,,,,,,,29.4,5.6,56.8,3.07,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765719.00,684,69,38.00,167,59.90,33.30,75,SecondHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 37, 216, 218]",True,101374.00,60.10,42.40,,,,,,,,,,42.4,6.2,60.1,1.54,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765739.00,544,69,39.00,161,41.00,66.40,75,SecondHalf,Interception,Successful,"[91, 101, 56]",True,397585.00,,,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765805.00,685,69,43.00,167,55.60,46.80,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,343382.00,59.00,77.40,,,,,,,,,,77.4,21.1,59.0,1.40,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765831.00,686,69,45.00,167,64.90,78.70,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 35, 38, 216, 218]",True,355401.00,61.40,67.70,,,,,,,,,,67.7,8.3,61.4,4.26,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765847.00,687,69,48.00,167,61.20,68.60,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,343382.00,69.20,66.50,,,,,,,,,,66.5,8.5,69.2,6.11,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765851.00,688,69,49.00,167,69.20,66.50,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 35, 37, 216, 218]",True,468847.00,64.60,68.80,,,,,,,,,,68.8,5.1,64.6,2.83,Center,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765879.00,689,69,50.00,167,64.60,68.80,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,343382.00,73.70,51.20,,,,,,,,,,51.2,15.3,73.7,5.39,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765899.00,690,69,51.00,167,73.70,51.20,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,394749.00,67.90,57.10,,,,,,,,,,57.1,7.3,67.9,2.56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765949.00,692,69,56.00,167,67.80,59.70,75,SecondHalf,Foul,Successful,"[91, 63]",True,422939.00,,,,,,,,,,,,,,,,Center,,,546,1.00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835765957.00,546,69,56.00,161,32.20,40.30,75,SecondHalf,Foul,Unsuccessful,[64],False,333048.00,,,,,,,,,,,,,,,,Back,,1.00,692,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766019.00,693,69,57.00,167,63.50,64.00,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 132, 35, 37, 216, 218]",True,394749.00,53.00,65.40,,,,,,,,,,65.4,11.1,53.0,3.06,Center,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835970563.00,968,69,58.00,167,56.00,66.60,75,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 36, 37, 216, 218]",True,313171.00,64.30,90.20,,,,,,,,,,90.2,18.3,64.3,1.07,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766059.00,694,70,2.00,167,71.70,93.70,76,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,355401.00,67.00,80.50,,,,,,,,,,80.5,10.2,67.0,4.21,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766075.00,695,70,5.00,167,68.10,72.40,76,SecondHalf,Pass,Unsuccessful,"[91, 120, 29, 36, 38, 217, 218]",True,343382.00,78.70,46.80,,,,,,,,,,46.8,20.7,78.7,5.28,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766229.00,548,70,6.00,161,22.50,53.40,76,SecondHalf,BallRecovery,Successful,[93],False,431283.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766691.00,549,70,7.00,161,20.90,65.40,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,431283.00,22.70,87.50,,,,,,,,,,87.5,15.1,22.7,1.45,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766213.00,547,70,10.00,161,22.10,90.90,76,SecondHalf,Pass,Unsuccessful,"[91, 120, 128, 36, 38, 217, 218]",True,415341.00,68.20,68.20,,,,,,,,,,68.2,50.8,68.2,5.97,Center,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766217.00,696,70,18.00,167,28.70,35.10,76,SecondHalf,BallRecovery,Successful,[93],False,101374.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766239.00,697,70,19.00,167,28.70,35.10,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,101374.00,23.80,46.30,,,,,,,,,,46.3,9.2,23.8,2.16,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766261.00,698,70,20.00,167,23.40,35.80,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,404852.00,29.80,43.00,,,,,,,,,,43.0,8.3,29.8,0.63,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766289.00,699,70,21.00,167,31.20,40.80,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,101374.00,43.10,33.20,,,,,,,,,,33.2,13.5,43.1,5.89,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766337.00,700,70,23.00,167,43.10,34.80,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,394933.00,46.10,50.70,,,,,,,,,,50.7,11.3,46.1,1.29,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766383.00,701,70,26.00,167,45.60,54.50,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,468847.00,39.20,71.60,,,,,,,,,,71.6,13.4,39.2,2.09,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766395.00,702,70,30.00,167,40.10,70.40,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,313171.00,46.40,68.60,,,,,,,,,,68.6,6.7,46.4,6.10,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766481.00,703,70,32.00,167,44.40,64.90,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,468847.00,39.70,34.80,,,,,,,,,,34.8,21.1,39.7,4.48,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766521.00,704,70,38.00,167,46.30,33.50,76,SecondHalf,Pass,Successful,"[91, 119, 117, 30, 36, 38, 216, 218]",True,101374.00,54.40,32.80,,,,,,,,,,32.8,8.5,54.4,6.23,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766537.00,705,70,41.00,167,46.70,31.50,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 216, 218]",True,394933.00,35.50,32.50,,,,,,,,,,32.5,11.8,35.5,3.08,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766589.00,706,70,42.00,167,36.10,31.50,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 216, 218]",True,101374.00,41.10,4.30,,,,,,,,,,4.3,19.2,41.1,4.99,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766611.00,707,70,45.00,167,40.10,6.10,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 216, 218]",True,343382.00,42.50,14.60,,,,,,,,,,14.6,6.3,42.5,1.16,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766637.00,708,70,46.00,167,42.50,14.60,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 38, 216, 218]",True,394933.00,35.50,10.40,,,,,,,,,,10.4,7.9,35.5,3.51,Back,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766701.00,709,70,48.00,167,35.20,10.20,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,343382.00,17.50,23.10,,,,,,,,,,23.1,20.6,17.5,2.70,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766733.00,710,70,50.00,167,15.70,30.40,76,SecondHalf,Pass,Successful,"[91, 117, 30, 35, 37, 215, 218]",True,101374.00,15.60,70.80,,,,,,,,,,70.8,27.5,15.6,1.57,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766757.00,711,70,52.00,167,16.20,70.80,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 37, 215, 218]",True,313171.00,26.00,87.00,,,,,,,,,,87.0,15.1,26.0,0.82,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766809.00,712,70,54.00,167,25.10,82.80,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,355401.00,28.80,70.10,,,,,,,,,,70.1,9.5,28.8,5.14,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766815.00,713,70,58.00,167,28.40,68.00,76,SecondHalf,Dispossessed,Successful,"[91, 70]",True,468847.00,,,,,,,,,,,,,,,,Back,,1.00,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766891.00,551,70,58.00,161,71.60,32.00,76,SecondHalf,Tackle,Unsuccessful,"[91, 142]",True,397585.00,,,,,,,,,,,,,,,,Center,,,713,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766817.00,714,70,58.00,167,29.50,68.70,76,SecondHalf,Pass,Successful,"[91, 117, 30, 36, 38, 215, 218]",True,468847.00,30.80,37.40,,,,,,,,,,37.4,21.3,30.8,4.78,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835970993.00,969,70,59.00,167,27.30,53.30,76,SecondHalf,TakeOn,Unsuccessful,"[91, 53]",True,422939.00,,,,,,,,,,,,,,,,Back,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766853.00,715,71,0.00,167,32.00,54.40,77,SecondHalf,Foul,Successful,"[91, 63]",True,422939.00,,,,,,,,,,,,,,,,Back,,1.00,550,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835766861.00,550,71,0.00,161,68.00,45.60,77,SecondHalf,Foul,Unsuccessful,[64],False,403693.00,,,,,,,,,,,,,,,,Center,,,715,1.00,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835767277.00,552,71,31.00,161,0.00,0.00,77,SecondHalf,SubstitutionOff,Successful,[214],False,415341.00,,,553.00,409730.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defender,6,,,,,,,,,,
2835767285.00,553,71,31.00,161,0.00,0.00,77,SecondHalf,SubstitutionOn,Successful,[213],False,409730.00,,,552.00,415341.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defender,3,3,,,,,,,,,
2835767731.00,554,71,58.00,161,0.00,0.00,77,SecondHalf,SubstitutionOff,Successful,[214],False,397585.00,,,555.00,544982.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,7,,,,,,,,,,
2835767741.00,555,71,58.00,161,0.00,0.00,77,SecondHalf,SubstitutionOn,Successful,[213],False,544982.00,,,554.00,397585.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,28,7,,,,,,,,,
2835767935.00,556,72,10.00,161,0.00,0.00,78,SecondHalf,SubstitutionOff,Successful,[214],False,368547.00,,,557.00,402823.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defender,26,,,,,,,,,,
2835767939.00,557,72,10.00,161,0.00,0.00,78,SecondHalf,SubstitutionOn,Successful,[213],False,402823.00,,,556.00,368547.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midfielder,21,2,,,,,,,,,
